timestamp,trader_id,symbol,side,quantity,price,order_id,status
10:31:20,T008,TCS,SELL,200,4112.00,O0038,NEW
10:31:22,T008,TCS,SELL,200,4112.00,O0038,EXECUTE

10:32:00,T022,NVDA,BUY,30000,166.00,O7001,NEW
10:32:02,T022,NVDA,BUY,30000,166.00,O7001,EXECUTE
10:33:00,T022,NVDA,BUY,25000,166.50,O7002,NEW
10:33:02,T022,NVDA,BUY,25000,166.50,O7002,EXECUTE
10:34:00,T022,NVDA,BUY,20000,167.00,O7003,NEW
10:34:03,T022,NVDA,BUY,20000,167.00,O7003,EXECUTE

10:35:00,T009,AAPL,BUY,500,222.50,O0039,NEW
10:35:02,T009,AAPL,BUY,500,222.50,O0039,EXECUTE
10:35:20,T010,MSFT,SELL,350,424.50,O0040,NEW
10:35:22,T010,MSFT,SELL,350,424.50,O0040,EXECUTE

12:01:00,T023,MSFT,BUY,18000,428.00,O8001,NEW
12:01:03,T023,MSFT,BUY,18000,428.00,O8001,EXECUTE
12:02:00,T023,AAPL,BUY,15000,223.50,O8002,NEW
12:02:02,T023,AAPL,BUY,15000,223.50,O8002,EXECUTE
12:03:00,T023,NVDA,BUY,12000,168.00,O8003,NEW
12:03:02,T023,NVDA,BUY,12000,168.00,O8003,EXECUTE

12:05:00,T012,RELIANCE,BUY,400,2985.00,O0041,NEW
12:05:02,T012,RELIANCE,BUY,400,2985.00,O0041,EXECUTE
12:05:20,T013,HDFCBANK,SELL,300,1808.00,O0042,NEW
12:05:22,T013,HDFCBANK,SELL,300,1808.00,O0042,EXECUTE
12:05:40,T014,INFY,BUY,450,1554.00,O0043,NEW
12:05:42,T014,INFY,BUY,450,1554.00,O0043,EXECUTE
12:06:00,T016,TCS,BUY,250,4115.00,O0044,NEW
12:06:02,T016,TCS,BUY,250,4115.00,O0044,EXECUTE
12:06:20,T017,NVDA,SELL,1000,168.20,O0045,NEW
12:06:22,T017,NVDA,SELL,1000,168.20,O0045,EXECUTE

15:16:00,T020,INFY,BUY,50000,1565.00,O5001,NEW
15:16:02,T020,INFY,BUY,50000,1565.00,O5001,EXECUTE
15:17:00,T020,INFY,BUY,40000,1568.00,O5002,NEW
15:17:02,T020,INFY,BUY,40000,1568.00,O5002,EXECUTE
15:18:00,T020,INFY,BUY,30000,1572.00,O5003,NEW
15:18:02,T020,INFY,BUY,30000,1572.00,O5003,EXECUTE

15:18:20,T019,MSFT,BUY,600,429.00,O0046,NEW
15:18:22,T019,MSFT,BUY,600,429.00,O0046,EXECUTE
15:18:40,T024,AAPL,SELL,700,224.10,O0047,NEW
15:18:42,T024,AAPL,SELL,700,224.10,O0047,EXECUTE
15:19:00,T025,RELIANCE,BUY,500,2990.00,O0048,NEW
15:19:02,T025,RELIANCE,BUY,500,2990.00,O0048,EXECUTE

12:15:01,T001,NVDA,BUY,1100,168.40,O0049,NEW
12:15:03,T001,NVDA,BUY,1100,168.40,O0049,EXECUTE
12:15:20,T002,AAPL,SELL,500,224.20,O0050,NEW
12:15:22,T002,AAPL,SELL,500,224.20,O0050,EXECUTE
12:15:40,T003,MSFT,BUY,400,429.20,O0051,NEW
12:15:42,T003,MSFT,BUY,400,429.20,O0051,EXECUTE
12:16:00,T004,HDFCBANK,BUY,350,1809.00,O0052,NEW
12:16:02,T004,HDFCBANK,BUY,350,1809.00,O0052,EXECUTE
12:16:20,T005,RELIANCE,SELL,250,2991.00,O0053,NEW
12:16:22,T005,RELIANCE,SELL,250,2991.00,O0053,EXECUTE
12:16:40,T006,INFY,BUY,700,1555.00,O0054,NEW
12:16:42,T006,INFY,BUY,700,1555.00,O0054,EXECUTE

12:17:00,T007,AAPL,BUY,40000,224.50,O9001,NEW
12:17:01,T007,AAPL,BUY,40000,224.60,O9002,NEW
12:17:02,T007,AAPL,BUY,40000,224.70,O9003,NEW
12:17:03,T007,AAPL,BUY,40000,224.50,O9001,CANCEL
12:17:03,T007,AAPL,BUY,40000,224.60,O9002,CANCEL
12:17:04,T007,AAPL,BUY,40000,224.70,O9003,CANCEL
12:17:05,T007,AAPL,SELL,1500,225.40,O9004,NEW
12:17:07,T007,AAPL,SELL,1500,225.40,O9004,EXECUTE

12:18:00,T008,TCS,BUY,200,4118.00,O0055,NEW
12:18:02,T008,TCS,BUY,200,4118.00,O0055,EXECUTE
12:18:20,T009,NVDA,SELL,1000,168.60,O0056,NEW
12:18:22,T009,NVDA,SELL,1000,168.60,O0056,EXECUTE
12:18:40,T010,MSFT,BUY,500,429.50,O0057,NEW
12:18:42,T010,MSFT,BUY,500,429.50,O0057,EXECUTE

12:19:00,T011,HDFCBANK,BUY,6000,1810.00,O9101,NEW
12:19:02,T011,HDFCBANK,BUY,6000,1810.00,O9101,EXECUTE
12:19:20,T011,HDFCBANK,SELL,6000,1810.00,O9102,NEW
12:19:22,T011,HDFCBANK,SELL,6000,1810.00,O9102,EXECUTE

12:20:00,T012,RELIANCE,BUY,450,2992.00,O0058,NEW
12:20:02,T012,RELIANCE,BUY,450,2992.00,O0058,EXECUTE
12:20:20,T013,INFY,SELL,350,1555.50,O0059,NEW
12:20:22,T013,INFY,SELL,350,1555.50,O0059,EXECUTE
12:20:40,T014,AAPL,BUY,700,224.80,O0060,NEW
12:20:42,T014,AAPL,BUY,700,224.80,O0060,EXECUTE
12:21:00,T016,MSFT,SELL,300,429.80,O0061,NEW
12:21:02,T016,MSFT,SELL,300,429.80,O0061,EXECUTE
12:21:20,T017,TCS,BUY,150,4120.00,O0062,NEW
12:21:22,T017,TCS,BUY,150,4120.00,O0062,EXECUTE
12:21:40,T018,NVDA,BUY,1200,168.80,O0063,NEW
12:21:42,T018,NVDA,BUY,1200,168.80,O0063,EXECUTE
12:22:00,T019,HDFCBANK,SELL,250,1811.00,O0064,NEW
12:22:02,T019,HDFCBANK,SELL,250,1811.00,O0064,EXECUTE
12:22:20,T020,RELIANCE,BUY,500,2993.00,O0065,NEW
12:22:22,T020,RELIANCE,BUY,500,2993.00,O0065,EXECUTE
12:22:40,T021,INFY,BUY,400,1556.00,O0066,NEW
12:22:42,T021,INFY,BUY,400,1556.00,O0066,EXECUTE
12:23:00,T022,NVDA,BUY,1500,169.00,O0067,NEW
12:23:02,T022,NVDA,BUY,1500,169.00,O0067,EXECUTE
12:23:20,T023,MSFT,SELL,450,430.00,O0068,NEW
12:23:22,T023,MSFT,SELL,450,430.00,O0068,EXECUTE
12:23:40,T024,AAPL,BUY,800,225.00,O0069,NEW
12:23:42,T024,AAPL,BUY,800,225.00,O0069,EXECUTE
12:24:00,T025,TCS,SELL,120,4122.00,O0070,NEW
12:24:02,T025,TCS,SELL,120,4122.00,O0070,EXECUTE

12:50:01,T001,NVDA,BUY,900,170.20,O0094,NEW
12:50:03,T001,NVDA,BUY,900,170.20,O0094,EXECUTE
12:50:20,T002,AAPL,SELL,400,226.00,O0095,NEW
12:50:22,T002,AAPL,SELL,400,226.00,O0095,EXECUTE
12:50:40,T003,MSFT,BUY,300,431.20,O0096,NEW
12:50:42,T003,MSFT,BUY,300,431.20,O0096,EXECUTE
12:51:00,T004,HDFCBANK,BUY,250,1815.00,O0097,NEW
12:51:02,T004,HDFCBANK,BUY,250,1815.00,O0097,EXECUTE
12:51:20,T005,RELIANCE,SELL,300,3005.00,O0098,NEW
12:51:22,T005,RELIANCE,SELL,300,3005.00,O0098,EXECUTE

12:52:00,T007,MSFT,BUY,60000,431.50,O12001,NEW
12:52:01,T007,MSFT,BUY,60000,431.60,O12002,NEW
12:52:02,T007,MSFT,BUY,60000,431.70,O12003,NEW
12:52:03,T007,MSFT,BUY,60000,431.80,O12004,NEW
12:52:04,T007,MSFT,BUY,60000,431.50,O12001,CANCEL
12:52:04,T007,MSFT,BUY,60000,431.60,O12002,CANCEL
12:52:05,T007,MSFT,BUY,60000,431.70,O12003,CANCEL
12:52:05,T007,MSFT,BUY,60000,431.80,O12004,CANCEL
12:52:07,T007,MSFT,SELL,2000,433.00,O12005,NEW
12:52:09,T007,MSFT,SELL,2000,433.00,O12005,EXECUTE

12:53:00,T006,INFY,BUY,500,1558.50,O0099,NEW
12:53:02,T006,INFY,BUY,500,1558.50,O0099,EXECUTE
12:53:20,T008,TCS,BUY,150,4132.00,O0100,NEW
12:53:22,T008,TCS,BUY,150,4132.00,O0100,EXECUTE
12:53:40,T009,NVDA,SELL,700,170.40,O0101,NEW
12:53:42,T009,NVDA,SELL,700,170.40,O0101,EXECUTE
12:54:00,T010,AAPL,BUY,600,226.20,O0102,NEW
12:54:02,T010,AAPL,BUY,600,226.20,O0102,EXECUTE

12:55:00,T015,TSLA,BUY,15000,322.00,O13001,NEW
12:55:02,T015,TSLA,BUY,15000,322.00,O13001,EXECUTE
12:55:20,T015,TSLA,BUY,18000,322.80,O13002,NEW
12:55:22,T015,TSLA,BUY,18000,322.80,O13002,EXECUTE
12:55:40,T015,TSLA,BUY,20000,323.50,O13003,NEW
12:55:42,T015,TSLA,BUY,20000,323.50,O13003,EXECUTE
12:56:00,T015,TSLA,BUY,25000,324.20,O13004,NEW
12:56:03,T015,TSLA,BUY,25000,324.20,O13004,EXECUTE
12:57:00,T015,TSLA,SELL,70000,329.00,O13005,NEW
12:57:03,T015,TSLA,SELL,70000,329.00,O13005,EXECUTE

12:58:00,T011,HDFCBANK,BUY,300,1816.00,O0103,NEW
12:58:02,T011,HDFCBANK,BUY,300,1816.00,O0103,EXECUTE
12:58:20,T012,RELIANCE,SELL,250,3008.00,O0104,NEW
12:58:22,T012,RELIANCE,SELL,250,3008.00,O0104,EXECUTE
12:58:40,T013,INFY,BUY,450,1559.00,O0105,NEW
12:58:42,T013,INFY,BUY,450,1559.00,O0105,EXECUTE
12:59:00,T014,TCS,SELL,100,4135.00,O0106,NEW
12:59:02,T014,TCS,SELL,100,4135.00,O0106,EXECUTE
12:59:20,T016,NVDA,BUY,800,170.80,O0107,NEW
12:59:22,T016,NVDA,BUY,800,170.80,O0107,EXECUTE
12:59:40,T017,MSFT,BUY,350,432.00,O0108,NEW
12:59:42,T017,MSFT,BUY,350,432.00,O0108,EXECUTE
13:00:00,T018,AAPL,SELL,400,226.50,O0109,NEW
13:00:02,T018,AAPL,SELL,400,226.50,O0109,EXECUTE
13:00:20,T019,RELIANCE,BUY,300,3010.00,O0110,NEW
13:00:22,T019,RELIANCE,BUY,300,3010.00,O0110,EXECUTE
13:00:40,T020,INFY,BUY,500,1560.00,O0111,NEW
13:00:42,T020,INFY,BUY,500,1560.00,O0111,EXECUTE
13:01:00,T021,NVDA,SELL,900,171.00,O0112,NEW
13:01:02,T021,NVDA,SELL,900,171.00,O0112,EXECUTE
13:01:20,T022,HDFCBANK,BUY,250,1817.00,O0113,NEW
13:01:22,T022,HDFCBANK,BUY,250,1817.00,O0113,EXECUTE
13:01:40,T023,TCS,BUY,150,4138.00,O0114,NEW
13:01:42,T023,TCS,BUY,150,4138.00,O0114,EXECUTE
13:02:00,T024,TSLA,SELL,600,329.50,O0115,NEW
13:02:02,T024,TSLA,SELL,600,329.50,O0115,EXECUTE
13:02:20,T025,AAPL,BUY,500,226.80,O0116,NEW
13:02:22,T025,AAPL,BUY,500,226.80,O0116,EXECUTE

13:10:01,T001,NVDA,BUY,1000,171.20,O0117,NEW
13:10:03,T001,NVDA,BUY,1000,171.20,O0117,EXECUTE
13:10:20,T002,AAPL,SELL,400,227.00,O0118,NEW
13:10:22,T002,AAPL,SELL,400,227.00,O0118,EXECUTE
13:10:40,T003,MSFT,BUY,350,432.50,O0119,NEW
13:10:42,T003,MSFT,BUY,350,432.50,O0119,EXECUTE
13:11:00,T004,HDFCBANK,BUY,250,1818.00,O0120,NEW
13:11:02,T004,HDFCBANK,BUY,250,1818.00,O0120,EXECUTE
13:11:20,T005,RELIANCE,SELL,300,3012.00,O0121,NEW
13:11:22,T005,RELIANCE,SELL,300,3012.00,O0121,EXECUTE

13:12:00,T018,NVDA,BUY,8000,171.50,O14001,NEW
13:12:01,T018,NVDA,BUY,8000,171.50,O14001,CANCEL
13:12:03,T018,NVDA,BUY,8000,171.60,O14002,NEW
13:12:04,T018,NVDA,BUY,8000,171.60,O14002,CANCEL
13:12:06,T018,NVDA,BUY,8000,171.70,O14003,NEW
13:12:07,T018,NVDA,BUY,8000,171.70,O14003,CANCEL
13:12:09,T018,NVDA,BUY,8000,171.80,O14004,NEW
13:12:10,T018,NVDA,BUY,8000,171.80,O14004,CANCEL
13:12:12,T018,NVDA,BUY,8000,171.90,O14005,NEW
13:12:13,T018,NVDA,BUY,8000,171.90,O14005,CANCEL
13:12:15,T018,NVDA,BUY,8000,172.00,O14006,NEW
13:12:16,T018,NVDA,BUY,8000,172.00,O14006,CANCEL
13:12:18,T018,NVDA,BUY,8000,172.10,O14007,NEW
13:12:19,T018,NVDA,BUY,8000,172.10,O14007,CANCEL
13:12:21,T018,NVDA,BUY,8000,172.20,O14008,NEW
13:12:22,T018,NVDA,BUY,8000,172.20,O14008,CANCEL

13:13:00,T006,INFY,BUY,500,1561.00,O0122,NEW
13:13:02,T006,INFY,BUY,500,1561.00,O0122,EXECUTE
13:13:20,T007,MSFT,SELL,250,433.00,O0123,NEW
13:13:22,T007,MSFT,SELL,250,433.00,O0123,EXECUTE
13:13:40,T008,TCS,BUY,150,4140.00,O0124,NEW
13:13:42,T008,TCS,BUY,150,4140.00,O0124,EXECUTE
13:14:00,T009,NVDA,BUY,700,172.30,O0125,NEW
13:14:02,T009,NVDA,BUY,700,172.30,O0125,EXECUTE
13:14:20,T010,AAPL,BUY,500,227.20,O0126,NEW
13:14:22,T010,AAPL,BUY,500,227.20,O0126,EXECUTE

13:15:00,T011,TCS,BUY,8000,4142.00,O15001,NEW
13:15:02,T011,TCS,BUY,8000,4142.00,O15001,EXECUTE
13:15:20,T011,TCS,SELL,8000,4142.00,O15002,NEW
13:15:22,T011,TCS,SELL,8000,4142.00,O15002,EXECUTE

13:16:00,T012,RELIANCE,BUY,350,3015.00,O0127,NEW
13:16:02,T012,RELIANCE,BUY,350,3015.00,O0127,EXECUTE
13:16:20,T013,HDFCBANK,SELL,250,1819.00,O0128,NEW
13:16:22,T013,HDFCBANK,SELL,250,1819.00,O0128,EXECUTE
13:16:40,T014,INFY,BUY,400,1562.00,O0129,NEW
13:16:42,T014,INFY,BUY,400,1562.00,O0129,EXECUTE
13:17:00,T015,TSLA,SELL,500,330.00,O0130,NEW
13:17:02,T015,TSLA,SELL,500,330.00,O0130,EXECUTE
13:17:20,T016,MSFT,BUY,300,433.50,O0131,NEW
13:17:22,T016,MSFT,BUY,300,433.50,O0131,EXECUTE
13:17:40,T017,NVDA,BUY,600,172.50,O0132,NEW
13:17:42,T017,NVDA,BUY,600,172.50,O0132,EXECUTE
13:18:00,T019,RELIANCE,SELL,200,3018.00,O0133,NEW
13:18:02,T019,RELIANCE,SELL,200,3018.00,O0133,EXECUTE
13:18:20,T020,INFY,BUY,450,1563.00,O0134,NEW
13:18:22,T020,INFY,BUY,450,1563.00,O0134,EXECUTE
13:18:40,T021,NVDA,SELL,700,172.80,O0135,NEW
13:18:42,T021,NVDA,SELL,700,172.80,O0135,EXECUTE
13:19:00,T022,HDFCBANK,BUY,200,1820.00,O0136,NEW
13:19:02,T022,HDFCBANK,BUY,200,1820.00,O0136,EXECUTE
13:19:20,T023,AAPL,SELL,300,227.50,O0137,NEW
13:19:22,T023,AAPL,SELL,300,227.50,O0137,EXECUTE
13:19:40,T024,TSLA,BUY,400,330.20,O0138,NEW
13:19:42,T024,TSLA,BUY,400,330.20,O0138,EXECUTE
13:20:00,T025,TCS,BUY,100,4145.00,O0139,NEW
13:20:02,T025,TCS,BUY,100,4145.00,O0139,EXECUTE

13:30:01,T001,NVDA,BUY,900,173.00,O0140,NEW
13:30:03,T001,NVDA,BUY,900,173.00,O0140,EXECUTE
13:30:20,T002,AAPL,SELL,500,227.80,O0141,NEW
13:30:22,T002,AAPL,SELL,500,227.80,O0141,EXECUTE
13:30:40,T003,MSFT,BUY,300,434.00,O0142,NEW
13:30:42,T003,MSFT,BUY,300,434.00,O0142,EXECUTE
13:31:00,T004,HDFCBANK,BUY,250,1821.00,O0143,NEW
13:31:02,T004,HDFCBANK,BUY,250,1821.00,O0143,EXECUTE
13:31:20,T005,RELIANCE,SELL,300,3020.00,O0144,NEW
13:31:22,T005,RELIANCE,SELL,300,3020.00,O0144,EXECUTE

13:32:00,T021,HDFCBANK,BUY,20000,1822.00,O16001,NEW
13:32:02,T021,HDFCBANK,BUY,20000,1822.00,O16001,EXECUTE
13:33:00,T021,HDFCBANK,BUY,18000,1823.00,O16002,NEW
13:33:02,T021,HDFCBANK,BUY,18000,1823.00,O16002,EXECUTE
13:34:00,T021,HDFCBANK,BUY,15000,1824.00,O16003,NEW
13:34:02,T021,HDFCBANK,BUY,15000,1824.00,O16003,EXECUTE
13:50:00,T021,HDFCBANK,SELL,53000,1843.00,O16004,NEW
13:50:03,T021,HDFCBANK,SELL,53000,1843.00,O16004,EXECUTE

13:35:00,T006,INFY,BUY,400,1564.00,O0145,NEW
13:35:02,T006,INFY,BUY,400,1564.00,O0145,EXECUTE
13:35:20,T007,AAPL,SELL,300,228.00,O0146,NEW
13:35:22,T007,AAPL,SELL,300,228.00,O0146,EXECUTE
13:35:40,T008,TCS,BUY,150,4148.00,O0147,NEW
13:35:42,T008,TCS,BUY,150,4148.00,O0147,EXECUTE
13:36:00,T009,NVDA,BUY,600,173.20,O0148,NEW
13:36:02,T009,NVDA,BUY,600,173.20,O0148,EXECUTE
13:36:20,T010,MSFT,SELL,250,434.50,O0149,NEW
13:36:22,T010,MSFT,SELL,250,434.50,O0149,EXECUTE

13:37:00,T011,RELIANCE,BUY,300,3022.00,O0150,NEW
13:37:02,T011,RELIANCE,BUY,300,3022.00,O0150,EXECUTE
13:37:20,T012,HDFCBANK,SELL,200,1824.00,O0151,NEW
13:37:22,T012,HDFCBANK,SELL,200,1824.00,O0151,EXECUTE
13:37:40,T013,INFY,BUY,350,1565.00,O0152,NEW
13:37:42,T013,INFY,BUY,350,1565.00,O0152,EXECUTE
13:38:00,T014,TCS,SELL,100,4150.00,O0153,NEW
13:38:02,T014,TCS,SELL,100,4150.00,O0153,EXECUTE
13:38:20,T015,TSLA,BUY,500,331.00,O0154,NEW
13:38:22,T015,TSLA,BUY,500,331.00,O0154,EXECUTE
13:38:40,T016,MSFT,BUY,300,435.00,O0155,NEW
13:38:42,T016,MSFT,BUY,300,435.00,O0155,EXECUTE

15:20:00,T020,TCS,BUY,40000,4170.00,O17001,NEW
15:20:02,T020,TCS,BUY,40000,4170.00,O17001,EXECUTE
15:21:00,T020,TCS,BUY,35000,4175.00,O17002,NEW
15:21:02,T020,TCS,BUY,35000,4175.00,O17002,EXECUTE
15:22:00,T020,TCS,BUY,30000,4180.00,O17003,NEW
15:22:02,T020,TCS,BUY,30000,4180.00,O17003,EXECUTE

13:39:00,T017,NVDA,SELL,500,173.40,O0156,NEW
13:39:02,T017,NVDA,SELL,500,173.40,O0156,EXECUTE
13:39:20,T018,AAPL,BUY,300,228.20,O0157,NEW
13:39:22,T018,AAPL,BUY,300,228.20,O0157,EXECUTE
13:39:40,T019,RELIANCE,SELL,250,3024.00,O0158,NEW
13:39:42,T019,RELIANCE,SELL,250,3024.00,O0158,EXECUTE
